 wnr  wal  wbb  wab  num
50.0 0.20 5.00 0.90    2
50.0 0.20 7.50 0.90    2
50.0 0.20 10.00 0.90    2
50.0 0.20 12.50 0.90    1
50.0 0.20 15.00 0.90    1
